coating_id,order_date,actual,prediction
1,3/3/2025,0.8820615773115773,0.38869813
1,3/4/2025,0.1818584656084656,2.3075027
1,3/5/2025,1.7010416586229324,2.6446042
1,3/6/2025,5.4929542910792915,1.6379218
1,3/7/2025,5.017788534931342,3.77143
1,3/10/2025,5.319307017057017,6.712183
1,3/11/2025,4.087528244631185,3.243818
1,3/12/2025,4.971286779219708,3.2887402
1,3/13/2025,1.4952339713581124,2.8971157
1,3/14/2025,0,3.0841808
1,3/17/2025,17.905705704306868,12.633028
1,3/18/2025,0.5158021284271284,2.9880807
1,3/19/2025,3.534636927886928,2.9490252
1,3/20/2025,1.6616739155198175,2.446686
1,3/21/2025,5.413474116122859,3.578938
1,3/24/2025,10.86655900656218,8.428529
1,3/25/2025,0.06510989,3.2211072
1,3/26/2025,0.5775107924482924,3.0293806
1,3/27/2025,5.718406802578796,2.461762
1,3/28/2025,0.8902861683267624,4.328932
1,3/31/2025,24.61495793277607,21.709982
110,3/3/2025,0.15445286195286195,0.52714694
110,3/4/2025,0.7671468762718763,1.1854535
110,3/5/2025,2.6147189847189845,0.7458363
110,3/6/2025,4.892873931623932,0.8817528
110,3/7/2025,0.4567387982387982,1.3464942
110,3/10/2025,0.3797449494949495,2.7067702
110,3/11/2025,0.042866666666666664,1.7566339
110,3/12/2025,4.582666666666666,1.3052794
110,3/13/2025,5.480133964183964,1.1384472
110,3/14/2025,5.057411713286713,1.0545639
110,3/17/2025,9.494720262145263,3.4873774
110,3/18/2025,0.1278564814814815,1.2158217
110,3/19/2025,3.7108742683242686,1.0020108
110,3/20/2025,0.261721621,1.0703671
110,3/21/2025,4.824608003108003,1.4868752
110,3/24/2025,0.783962999,3.4227579
110,3/25/2025,0.053232323232323235,1.6221324
110,3/26/2025,6.076334175084176,1.2435858
110,3/27/2025,0.4934983164983165,0.94503355
110,3/28/2025,0.4355271765271765,1.6172171
110,3/31/2025,14.210531963406964,13.59731
117,3/3/2025,0,0.46922398
117,3/4/2025,4.755705128205128,5.564388
117,3/5/2025,2.304508547008547,4.202556
117,3/6/2025,3.4316965441965444,3.6082206
117,3/7/2025,23.660320512820512,6.1901393
117,3/10/2025,0,4.9566545
117,3/11/2025,2.0154202279202282,7.843929
117,3/12/2025,26.234216524216524,6.920671
117,3/13/2025,2.9538603988603986,5.0588703
117,3/14/2025,1.8329273504273504,5.7306967
117,3/17/2025,13.684477725977725,5.570312
117,3/18/2025,10.838810541310542,6.068866
117,3/19/2025,3.192977207977208,5.2032623
117,3/20/2025,3.311232193732194,5.0410504
117,3/21/2025,18.18811965811966,6.8666534
117,3/24/2025,0,6.135034
117,3/25/2025,0,8.570761
117,3/26/2025,0,5.943176
117,3/27/2025,5.802498704998706,4.9243484
117,3/28/2025,1.6853988603988606,6.9080343
117,3/31/2025,14.934066951566951,7.8170733
12,3/3/2025,0,0.33932883
12,3/4/2025,9.019154478854478,1.1016916
12,3/5/2025,0.013179487179487179,0.8972547
12,3/6/2025,2.199391774891775,0.91920173
12,3/7/2025,0.723547656,1.3090487
12,3/10/2025,0.8499537037037037,2.0005403
12,3/11/2025,6.272558922558923,1.2761197
12,3/12/2025,0.160625,1.1041981
12,3/13/2025,10.447625152625152,1.0762086
12,3/14/2025,0.4469332611832612,1.1569452
12,3/17/2025,10.15331637020387,5.7326713
12,3/18/2025,0.001111111,1.3093457
12,3/19/2025,5.874578546453546,1.19572
12,3/20/2025,2.058959771709772,0.88135904
12,3/21/2025,0.4002690910280196,1.3961501
12,3/24/2025,0.13477110651023694,3.078082
12,3/25/2025,0.20144337606837606,1.5777733
12,3/26/2025,4.737001262626263,1.0862807
12,3/27/2025,0.37613643538214475,0.6872355
12,3/28/2025,0.019444444444444445,1.3874832
12,3/31/2025,93.26107631673882,39.22568
121,3/3/2025,1.3192205664705665,0.84582406
121,3/4/2025,2.1125036352536353,2.8220537
121,3/5/2025,9.809798534798535,2.4019754
121,3/6/2025,3.481167179590112,1.935725
121,3/7/2025,2.604816294816295,3.4724555
121,3/10/2025,5.205398142706966,5.4308634
121,3/11/2025,4.440025223959047,3.5315137
121,3/12/2025,1.38810989,3.5449405
121,3/13/2025,1.2301831501831502,4.201984
121,3/14/2025,1.2149466688282478,3.1618867
121,3/17/2025,17.558003788803788,10.723629
121,3/18/2025,4.532226731601732,2.8845978
121,3/19/2025,1.662485839950015,2.563867
121,3/20/2025,0.9419163614163615,2.6461632
121,3/21/2025,13.390527805527805,3.684672
121,3/24/2025,7.8787885910385915,7.9920573
121,3/25/2025,0.44309926184926185,4.14498
121,3/26/2025,3.214788614163614,3.1522648
121,3/27/2025,2.881787518037518,2.3299668
121,3/28/2025,3.4100869685869686,4.0928407
121,3/31/2025,81.78792007932543,28.050255
15,3/3/2025,0,0.5665512
15,3/4/2025,2.117792462167462,1.8113346
15,3/5/2025,0.7276793576793577,1.3235791
15,3/6/2025,1.0996230713730715,1.1309037
15,3/7/2025,11.388406070781071,2.3546753
15,3/10/2025,0.5760496632996633,3.6799052
15,3/11/2025,0.7240056702556703,2.3550575
15,3/12/2025,1.8583169626669627,1.9316279
15,3/13/2025,0.32899531024531026,2.3453932
15,3/14/2025,0.4654401709401709,2.1300607
15,3/17/2025,8.508966762504805,4.891238
15,3/18/2025,0.5820336792836793,1.7189578
15,3/19/2025,0.40113986013986014,1.2601869
15,3/20/2025,0.5986680876993377,1.1879947
15,3/21/2025,13.300342406436156,2.0270293
15,3/24/2025,0.5517153991841492,3.375607
15,3/25/2025,1.5002678802678804,2.4378664
15,3/26/2025,8.953257626632626,1.7017621
15,3/27/2025,1.3348499833499834,1.2959832
15,3/28/2025,0.2417470214970215,2.153378
15,3/31/2025,26.058315408434158,17.189827
16,3/3/2025,0.7159203574203574,0.62068087
16,3/4/2025,3.6365058737558735,2.0906425
16,3/5/2025,0.94542156,1.747959
16,3/6/2025,1.0656107734857736,1.2383205
16,3/7/2025,2.648613886113886,3.0367217
16,3/10/2025,4.3749190906315905,4.6833367
16,3/11/2025,3.800741355866356,2.0805876
16,3/12/2025,1.7741619722869721,2.1648774
16,3/13/2025,1.3254502025752026,1.83641
16,3/14/2025,1.0237018745143744,2.516936
16,3/17/2025,7.646758648758649,7.7880125
16,3/18/2025,1.766760101010101,2.241716
16,3/19/2025,1.5407926490176491,1.8838376
16,3/20/2025,1.515198287823288,1.5718507
16,3/21/2025,10.350764055389055,2.7514837
16,3/24/2025,8.356998488548488,5.50256
16,3/25/2025,1.4172940022940024,2.7511756
16,3/26/2025,2.1636562002812005,2.157832
16,3/27/2025,1.4612626262626263,1.5001869
16,3/28/2025,2.7751157268657267,3.1062214
16,3/31/2025,5.637197689,13.989429
2,3/3/2025,0.3567261904761905,0.3911288
2,3/4/2025,0.098748313,0.8119142
2,3/5/2025,0.25276251526251525,0.5487783
2,3/6/2025,0.085727513,0.5628938
2,3/7/2025,1.1536789923039923,0.8936959
2,3/10/2025,0.6056375661375661,0.7762812
2,3/11/2025,0.4754761904761905,0.69768214
2,3/12/2025,3.2085436507936507,0.60277563
2,3/13/2025,0.035650793650793655,0.55494165
2,3/14/2025,0.12547110297110298,0.6769627
2,3/17/2025,3.1040251582632536,1.372104
2,3/18/2025,0.2193943278943279,0.63024837
2,3/19/2025,0.478718167,0.533096
2,3/20/2025,0.1420201603951604,0.6165261
2,3/21/2025,0.4496596459096459,0.8625144
2,3/24/2025,1.282130230880231,1.1310879
2,3/25/2025,0.6822817460317461,0.8433099
2,3/26/2025,1.383888888888889,0.6384069
2,3/27/2025,2.1532801973159117,0.6388466
2,3/28/2025,0.15919787851037853,1.0603088
2,3/31/2025,2.811621610845295,5.0889587
20,3/3/2025,0,0.063334115
20,3/4/2025,0,0.0588379
20,3/5/2025,0,0.001255692
20,3/6/2025,0,0.010324359
20,3/7/2025,0,0.056447614
20,3/10/2025,0,-0.004291166
20,3/11/2025,0,-0.002724852
20,3/12/2025,0,-0.005072021
20,3/13/2025,0,-0.02269256
20,3/14/2025,0,-0.01963161
20,3/17/2025,0,0.13421015
20,3/18/2025,0,-0.022913465
20,3/19/2025,0,-0.009716041
20,3/20/2025,0,-0.01184558
20,3/21/2025,0,0.021423884
20,3/24/2025,0,0.04178239
20,3/25/2025,0,-0.007585312
20,3/26/2025,0,-0.017108856
20,3/27/2025,0,-0.03132758
20,3/28/2025,0,-0.004620899
20,3/31/2025,0,0.3397178
22,3/3/2025,9.179199494949495,0.3520562
22,3/4/2025,3.3947468045599622,4.7676215
22,3/5/2025,3.664517246179746,3.3441255
22,3/6/2025,1.951739676989677,2.7661881
22,3/7/2025,12.33466335100085,4.2083473
22,3/10/2025,2.81918186,8.954751
22,3/11/2025,13.280848063973064,5.0311556
22,3/12/2025,9.632552609427611,4.8838477
22,3/13/2025,1.668959054834055,5.329635
22,3/14/2025,11.90638468013468,4.8508034
22,3/17/2025,13.633962955562955,19.867483
22,3/18/2025,9.640758436008436,4.502257
22,3/19/2025,2.5932468045843047,4.2775855
22,3/20/2025,1.114434583934584,4.7473736
22,3/21/2025,13.642391284641285,4.526014
22,3/24/2025,15.551756703944205,15.773107
22,3/25/2025,4.8370494366744365,5.229379
22,3/26/2025,2.8378669265919267,3.9715729
22,3/27/2025,2.16574032,3.9272215
22,3/28/2025,3.53824673,6.1583533
22,3/31/2025,31.786867398804898,39.262547
23,3/3/2025,0,0.578253
23,3/4/2025,13.898521700521702,5.114638
23,3/5/2025,1.7929140442890443,2.648772
23,3/6/2025,2.530356883856884,2.9118733
23,3/7/2025,10.095641103341103,4.055
23,3/10/2025,3.700236324786325,6.7130427
23,3/11/2025,7.030661616161616,5.049972
23,3/12/2025,2.8518962962962964,3.3537416
23,3/13/2025,3.875358385133385,4.442672
23,3/14/2025,4.77593729,3.2419894
23,3/17/2025,10.736388468110837,9.3121805
23,3/18/2025,5.896365811965811,5.0575876
23,3/19/2025,0.38352777777777775,3.3213105
23,3/20/2025,3.4141190859405146,4.026259
23,3/21/2025,7.264814405964406,3.8926947
23,3/24/2025,4.1158419191919196,6.300219
23,3/25/2025,10.132686216561217,5.5779576
23,3/26/2025,10.041564033189033,3.526303
23,3/27/2025,0,2.8174665
23,3/28/2025,0,3.7600906
23,3/31/2025,34.88361026797277,30.165354
25,3/3/2025,0.025,0.05998825
25,3/4/2025,0.089047619,0.18287645
25,3/5/2025,0.052500000000000005,0.047593772
25,3/6/2025,0.046190476,0.07613028
25,3/7/2025,2.21010101,0.22628535
25,3/10/2025,0,0.08475404
25,3/11/2025,0.006666667,0.1741201
25,3/12/2025,0.10083805083805084,0.09035967
25,3/13/2025,0.39856060606060606,0.118901
25,3/14/2025,0.006666667,0.101451896
25,3/17/2025,0.24673826173826174,0.30081075
25,3/18/2025,0.07125,0.13406545
25,3/19/2025,0.468968254,0.06783281
25,3/20/2025,0.1796825396825397,0.123988
25,3/21/2025,0.22785714285714287,0.16936891
25,3/24/2025,0.008095238,0.160302
25,3/25/2025,0.28360291223927586,0.15646169
25,3/26/2025,0.38636641136641137,0.06363871
25,3/27/2025,0.98,0.0641903
25,3/28/2025,0.045833333,0.11613328
25,3/31/2025,0.3779076479076479,0.781283
27,3/3/2025,0.4640404040404041,0.5356627
27,3/4/2025,0.24716113053613054,0.99852455
27,3/5/2025,1.1748762025012025,0.81725603
27,3/6/2025,0.4892741702741703,0.6912995
27,3/7/2025,1.7740732323232322,1.1475459
27,3/10/2025,0.16983386983386983,0.9914273
27,3/11/2025,3.2448864283864283,1.0753688
27,3/12/2025,0.7370555555555556,0.9209678
27,3/13/2025,0.093333333,0.89900464
27,3/14/2025,4.314845862470862,1.0589471
27,3/17/2025,2.0031908656158657,1.3409487
27,3/18/2025,0,0.8662791
27,3/19/2025,0.19970891608391608,0.8334315
27,3/20/2025,2.034395481832982,0.78089297
27,3/21/2025,1.4048546014171013,1.0101058
27,3/24/2025,1.2895905483405483,1.0872623
27,3/25/2025,1.9255263162763163,1.1222309
27,3/26/2025,0.9705218855218855,0.92754316
27,3/27/2025,1.793705808080808,0.85770154
27,3/28/2025,0.25145202020202023,1.3086996
27,3/31/2025,1.5766211457387929,4.1931715
29,3/3/2025,0.29976521164021164,0.43427005
29,3/4/2025,0.8356171717171716,0.9096869
29,3/5/2025,0.807879293,0.66846406
29,3/6/2025,0.18780952380952382,0.6979963
29,3/7/2025,1.3248668442668443,1.2256951
29,3/10/2025,2.2473140572390573,1.5316069
29,3/11/2025,1.2536527777777777,0.917029
29,3/12/2025,0.991015553,0.79573864
29,3/13/2025,3.8647896011396012,0.83748806
29,3/14/2025,0.5477460317460318,0.99781454
29,3/17/2025,4.294451653901654,3.3545969
29,3/18/2025,1.998743650793651,0.93425804
29,3/19/2025,1.1608248556998557,0.73589754
29,3/20/2025,0.35227777777777775,0.9035399
29,3/21/2025,0.2562415343915344,1.322586
29,3/24/2025,1.2381327764827765,2.2928493
29,3/25/2025,0.006944444,1.2485037
29,3/26/2025,0.9293731546231546,0.9559182
29,3/27/2025,0.5396904761904762,0.7388934
29,3/28/2025,1.3970183242683243,1.2709086
29,3/31/2025,14.617354202571308,10.664119
3,3/3/2025,8.141900816,18.671482
3,3/4/2025,17.155900865939262,31.572807
3,3/5/2025,22.829066401746125,22.245537
3,3/6/2025,9.024765817991286,23.483435
3,3/7/2025,24.265430407622695,26.262152
3,3/10/2025,17.23806058881206,30.785477
3,3/11/2025,23.45372077262907,29.391613
3,3/12/2025,24.67544693544664,22.72725
3,3/13/2025,13.73903359541354,29.965363
3,3/14/2025,11.451954404591628,25.697319
3,3/17/2025,45.67435605410912,42.642532
3,3/18/2025,19.96686873783796,21.189594
3,3/19/2025,27.836266847739363,19.993107
3,3/20/2025,8.964038195,25.1312
3,3/21/2025,35.39244123530136,24.424858
3,3/24/2025,37.08697862,43.397312
3,3/25/2025,19.260796314733366,31.532032
3,3/26/2025,14.96134140449033,28.936092
3,3/27/2025,17.712209845748394,33.48108
3,3/28/2025,13.668429681552608,34.172462
3,3/31/2025,79.00005118,79.679436
30,3/3/2025,0,0.19042338
30,3/4/2025,0.1648148148148148,0.23528728
30,3/5/2025,0,0.13435163
30,3/6/2025,0.52,0.1680627
30,3/7/2025,0,0.27252916
30,3/10/2025,0,0.6118308
30,3/11/2025,0.011111111111111112,0.16986166
30,3/12/2025,1.75,0.13492866
30,3/13/2025,0,0.11809806
30,3/14/2025,2.152274050768856,0.16245575
30,3/17/2025,0.02,0.8905017
30,3/18/2025,0.05625,0.096389875
30,3/19/2025,0,0.11555125
30,3/20/2025,0,0.11059584
30,3/21/2025,0.3516666666666667,0.16910465
30,3/24/2025,0.11,0.5839436
30,3/25/2025,0.037777778,0.118118666
30,3/26/2025,0,0.08016362
30,3/27/2025,0,0.06497044
30,3/28/2025,0,0.12559202
30,3/31/2025,0.28023737373737373,2.1358547
33,3/3/2025,0,0.2909146
33,3/4/2025,0.017777777777777778,0.512156
33,3/5/2025,1.5594484126984127,0.33180866
33,3/6/2025,0.26590909090909093,0.39724153
33,3/7/2025,1.0818205128205127,0.6290807
33,3/10/2025,0,0.8175973
33,3/11/2025,0.046333333,0.57535625
33,3/12/2025,3.892761396011396,0.41624784
33,3/13/2025,0.024,0.37988678
33,3/14/2025,0.19808127058127056,0.48261574
33,3/17/2025,4.204545033670033,1.3363289
